company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_unit,metric_value,metric_year,nb_points_of_observations,metric_period,provider_name,reported_date,pillar,headquarter_country
Banpu PCL,4295892746,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1507.0,2020-12-31,283,P1Y,Clarity AI,,E,Thailand
Dr Reddy's Laboratories Ltd,4295872868,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,630.0,2017-12-31,283,P1Y,Clarity AI,2017-12-31 00:00:00,E,India
Dr Reddy's Laboratories Ltd,4295872868,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,251.0,2018-12-31,283,P1Y,Clarity AI,,E,India
Dr Reddy's Laboratories Ltd,4295872868,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,169.0,2021-12-31,283,P1Y,Clarity AI,2021-12-31 00:00:00,E,India
Banpu PCL,4295892746,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,995.0,2018-12-31,283,P1Y,Clarity AI,,E,Thailand
Banpu PCL,4295892746,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1389.0,2017-12-31,283,P1Y,Clarity AI,2017-12-31 00:00:00,E,Thailand
Dr Reddy's Laboratories Ltd,4295872868,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,2646.0,2016-12-31,283,P1Y,Clarity AI,,E,India
Banpu PCL,4295892746,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,2352.0,2019-12-31,283,P1Y,Clarity AI,,E,Thailand
Sands China Ltd,5000496345,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,5.7957,2022-12-31,282,P1Y,Clarity AI,2022-12-31 00:00:00,E,Cayman Islands
Sands China Ltd,5000496345,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,5.0324,2017-12-31,282,P1Y,Clarity AI,2017-12-31 00:00:00,E,Cayman Islands
Thai Oil PCL,4295893454,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,4440.0,2017-12-31,282,P1Y,Clarity AI,2017-12-31 00:00:00,E,Thailand
Delta Electronics Thailand PCL,4295892924,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,9.0,2021-12-31,282,P1Y,Clarity AI,2021-12-31 00:00:00,E,Thailand
Sands China Ltd,5000496345,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,3.837,2019-12-31,282,P1Y,Clarity AI,,E,Cayman Islands
Sands China Ltd,5000496345,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,4.7767,2021-12-31,282,P1Y,Clarity AI,2021-12-31 00:00:00,E,Cayman Islands
Delta Electronics Thailand PCL,4295892924,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,0.3354,2016-12-31,282,P1Y,Clarity AI,,E,Thailand
Thai Oil PCL,4295893454,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,4360.0,2019-12-31,282,P1Y,Clarity AI,,E,Thailand
Thai Oil PCL,4295893454,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,4530.0,2020-12-31,282,P1Y,Clarity AI,,E,Thailand
Thai Oil PCL,4295893454,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,4420.0,2016-12-31,282,P1Y,Clarity AI,,E,Thailand
Sands China Ltd,5000496345,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,2.39,2020-12-31,282,P1Y,Clarity AI,,E,Cayman Islands
Delta Electronics Thailand PCL,4295892924,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,0.694,2017-12-31,282,P1Y,Clarity AI,,E,Thailand
Thai Oil PCL,4295893454,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,4500.0,2018-12-31,282,P1Y,Clarity AI,,E,Thailand
Thai Oil PCL,4295893454,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,4527.0,2021-12-31,282,P1Y,Clarity AI,2021-12-31 00:00:00,E,Thailand
Delta Electronics Thailand PCL,4295892924,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,7.78,2020-12-31,282,P1Y,Clarity AI,,E,Thailand
Newmont Corporation,4295904618,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,11383.27,2022-12-31,281,P1Y,Clarity AI,2022-12-31 00:00:00,E,United States
American Electric Power Company Inc,4295903333,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,26926.0,2021-12-31,281,P1Y,Clarity AI,2021-12-31 00:00:00,E,United States
American Electric Power Company Inc,4295903333,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,28112.0,2020-12-31,281,P1Y,Clarity AI,,E,United States
Newmont Corporation,4295904618,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,6900.0,2017-12-31,281,P1Y,Clarity AI,2017-12-31 00:00:00,E,United States
Newmont Corporation,4295904618,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,12000.0,2021-12-31,281,P1Y,Clarity AI,2021-12-31 00:00:00,E,United States
Mytilineos SA,4295870463,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1363.4,2021-12-31,281,P1Y,Clarity AI,2021-12-31 00:00:00,E,Greece
Newmont Corporation,4295904618,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,13100.0,2019-12-31,281,P1Y,Clarity AI,,E,United States
Mytilineos SA,4295870463,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1356.7,2017-12-31,281,P1Y,Clarity AI,,E,Greece
Mytilineos SA,4295870463,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1480.0,2020-12-31,281,P1Y,Clarity AI,,E,Greece
American Electric Power Company Inc,4295903333,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,35747.0,2019-12-31,281,P1Y,Clarity AI,,E,United States
American Electric Power Company Inc,4295903333,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,59074.0,2016-12-31,281,P1Y,Clarity AI,2016-12-31 00:00:00,E,United States
American Electric Power Company Inc,4295903333,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,45282.0,2018-12-31,281,P1Y,Clarity AI,,E,United States
Newmont Corporation,4295904618,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,6200.0,2018-12-31,281,P1Y,Clarity AI,,E,United States
Newmont Corporation,4295904618,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,10606.99,2020-12-31,281,P1Y,Clarity AI,,E,United States
Newmont Corporation,4295904618,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,5500.0,2016-12-31,281,P1Y,Clarity AI,,E,United States
Mytilineos SA,4295870463,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1342.3,2018-12-31,281,P1Y,Clarity AI,,E,Greece
Mytilineos SA,4295870463,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1553.3,2019-12-31,281,P1Y,Clarity AI,,E,Greece
American Electric Power Company Inc,4295903333,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,47618.0,2017-12-31,281,P1Y,Clarity AI,,E,United States
Novartis AG,4295890628,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,190.6,2021-12-31,279,P1Y,Clarity AI,2021-12-31 00:00:00,E,Switzerland
Novartis AG,4295890628,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,212.2,2020-12-31,279,P1Y,Clarity AI,,E,Switzerland
PTT Global Chemical PCL,5036162966,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,3267.0,2022-12-31,279,P1Y,Clarity AI,2022-12-31 00:00:00,E,Thailand
PTT Global Chemical PCL,5036162966,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,3293.0,2020-12-31,279,P1Y,Clarity AI,,E,Thailand
PTT Global Chemical PCL,5036162966,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,3700.0,2016-12-31,279,P1Y,Clarity AI,,E,Thailand
PTT Global Chemical PCL,5036162966,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,3311.0,2019-12-31,279,P1Y,Clarity AI,,E,Thailand
PTT Global Chemical PCL,5036162966,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,3540.0,2018-12-31,279,P1Y,Clarity AI,,E,Thailand
PTT Global Chemical PCL,5036162966,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,3308.0,2021-12-31,279,P1Y,Clarity AI,2021-12-31 00:00:00,E,Thailand
PTT Global Chemical PCL,5036162966,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,3430.0,2017-12-31,279,P1Y,Clarity AI,,E,Thailand
Tech Mahindra Ltd,4295873455,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,0.1502,2021-12-31,278,P1Y,Clarity AI,2021-12-31 00:00:00,E,India
Tech Mahindra Ltd,4295873455,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,0.22,2020-12-31,278,P1Y,Clarity AI,,E,India
China Airlines Ltd,4295891726,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,377.68,2021-12-31,277,P1Y,Clarity AI,2021-12-31 00:00:00,E,"Taiwan, China"
Sappi Ltd,4295889112,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,11262.6747,2021-12-31,277,P1Y,Clarity AI,2021-12-31 00:00:00,E,South Africa
GMK Noril'skiy Nikel' PAO,4295887092,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,11400.0,2017-12-31,276,P1Y,Clarity AI,,E,Russian Federation
Swisscom AG,4295890615,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,13.9,2018-12-31,276,P1Y,Clarity AI,,E,Switzerland
Swisscom AG,4295890615,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,11.2,2020-12-31,276,P1Y,Clarity AI,,E,Switzerland
Swisscom AG,4295890615,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,7.4,2021-12-31,276,P1Y,Clarity AI,2021-12-31 00:00:00,E,Switzerland
Swisscom AG,4295890615,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,15.4,2017-12-31,276,P1Y,Clarity AI,,E,Switzerland
GMK Noril'skiy Nikel' PAO,4295887092,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,9960.0,2020-12-31,276,P1Y,Clarity AI,,E,Russian Federation
GMK Noril'skiy Nikel' PAO,4295887092,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,10120.0,2016-12-31,276,P1Y,Clarity AI,,E,Russian Federation
GMK Noril'skiy Nikel' PAO,4295887092,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,11220.0,2018-12-31,276,P1Y,Clarity AI,,E,Russian Federation
Swisscom AG,4295890615,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,15.0,2019-12-31,276,P1Y,Clarity AI,,E,Switzerland
GMK Noril'skiy Nikel' PAO,4295887092,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,11400.0,2021-12-31,276,P1Y,Clarity AI,2021-12-31 00:00:00,E,Russian Federation
Indorama Ventures PCL,5000045221,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,2559.0,2017-12-31,275,P1Y,Clarity AI,,E,Thailand
Smurfit Kappa Group PLC,4295874981,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,5385.0,2017-12-31,275,P1Y,Clarity AI,,E,Ireland
Smurfit Kappa Group PLC,4295874981,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,4400.0,2020-12-31,275,P1Y,Clarity AI,,E,Ireland
Fortescue Metals Group Ltd,4295857514,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,14877.0,2021-12-31,275,P1Y,Clarity AI,2021-12-31 00:00:00,E,Australia
National Industrialization Company SJSC,4295887277,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1200.92,2020-12-31,275,P1Y,Clarity AI,,E,Saudi Arabia
Fortescue Metals Group Ltd,4295857514,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,14347.0,2020-12-31,275,P1Y,Clarity AI,,E,Australia
Indorama Ventures PCL,5000045221,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,2879.0,2018-12-31,275,P1Y,Clarity AI,,E,Thailand
Motor Oil Hellas Corinth Refineries SA,4295870779,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,2310.0,2021-12-31,275,P1Y,Clarity AI,2021-12-31 00:00:00,E,Greece
Smurfit Kappa Group PLC,4295874981,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,4971.0,2019-12-31,275,P1Y,Clarity AI,,E,Ireland
National Industrialization Company SJSC,4295887277,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1544.22,2021-12-31,275,P1Y,Clarity AI,,E,Saudi Arabia
Indorama Ventures PCL,5000045221,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1642.0,2016-12-31,275,P1Y,Clarity AI,,E,Thailand
Indorama Ventures PCL,5000045221,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,4659.0,2019-12-31,275,P1Y,Clarity AI,,E,Thailand
Motor Oil Hellas Corinth Refineries SA,4295870779,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,2126.0,2020-12-31,275,P1Y,Clarity AI,,E,Greece
Smurfit Kappa Group PLC,4295874981,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,4128.0,2021-12-31,275,P1Y,Clarity AI,2021-12-31 00:00:00,E,Ireland
Fortescue Metals Group Ltd,4295857514,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,12689.0,2022-12-31,275,P1Y,Clarity AI,2022-12-31 00:00:00,E,Australia
Smurfit Kappa Group PLC,4295874981,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,5072.0,2018-12-31,275,P1Y,Clarity AI,,E,Ireland
Indorama Ventures PCL,5000045221,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,4937.0,2020-12-31,275,P1Y,Clarity AI,,E,Thailand
Smurfit Kappa Group PLC,4295874981,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,5313.0,2016-12-31,275,P1Y,Clarity AI,,E,Ireland
Freeport-McMoRan Inc,4295908588,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,47500.0,2021-12-31,274,P1Y,Clarity AI,2021-12-31 00:00:00,E,United States
Freeport-McMoRan Inc,4295908588,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,39900.0,2020-12-31,274,P1Y,Clarity AI,,E,United States
Siam Cement PCL,4295892800,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,34500.0,2021-12-31,274,P1Y,Clarity AI,2021-12-31 00:00:00,E,Thailand
Melia Hotels International SA,4295889419,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,41.963,2021-12-31,274,P1Y,Clarity AI,2021-12-31 00:00:00,E,Spain
Melia Hotels International SA,4295889419,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,64.47,2020-12-31,274,P1Y,Clarity AI,,E,Spain
Siam Cement PCL,4295892800,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,30800.0,2020-12-31,274,P1Y,Clarity AI,,E,Thailand
First Financial Holding Co Ltd,4295892665,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,0.0,2022-12-31,274,P1Y,Clarity AI,2022-12-31 00:00:00,E,"Taiwan, China"
Freeport-McMoRan Inc,4295908588,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,49700.0,2022-12-31,274,P1Y,Clarity AI,2022-12-31 00:00:00,E,United States
Iberdrola SA,4295889602,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,62517.0,2020-12-31,273,P1Y,Clarity AI,,E,Spain
Iberdrola SA,4295889602,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,12751.0,2018-12-31,273,P1Y,Clarity AI,,E,Spain
Endesa SA,4295889287,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,57811.0,2019-12-31,273,P1Y,Clarity AI,,E,Spain
Endesa SA,4295889287,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,43413.0,2021-12-31,273,P1Y,Clarity AI,2021-12-31 00:00:00,E,Spain
Endesa SA,4295889287,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,70313.0,2018-12-31,273,P1Y,Clarity AI,,E,Spain
Iberdrola SA,4295889602,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,50767.0,2019-12-31,273,P1Y,Clarity AI,,E,Spain
Endesa SA,4295889287,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,43139.0,2020-12-31,273,P1Y,Clarity AI,,E,Spain
Iberdrola SA,4295889602,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,58672.0,2021-12-31,273,P1Y,Clarity AI,2021-12-31 00:00:00,E,Spain
Iberdrola SA,4295889602,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,16152.0,2017-12-31,273,P1Y,Clarity AI,2017-12-31 00:00:00,E,Spain
Endesa SA,4295889287,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,83011.0,2016-12-31,273,P1Y,Clarity AI,,E,Spain
Bank of America Corp,8589934339,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,19.0,2020-12-31,272,P1Y,Clarity AI,,E,United States
Bank of America Corp,8589934339,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,20.0,2018-12-31,272,P1Y,Clarity AI,,E,United States
Givaudan SA,4295890924,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,81.0,2016-12-31,272,P1Y,Clarity AI,,E,Switzerland
Bank of America Corp,8589934339,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,20.0,2017-12-31,272,P1Y,Clarity AI,,E,United States
Givaudan SA,4295890924,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,83.0,2018-12-31,272,P1Y,Clarity AI,,E,Switzerland
Givaudan SA,4295890924,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,69.28,2021-12-31,272,P1Y,Clarity AI,2021-12-31 00:00:00,E,Switzerland
Bank of America Corp,8589934339,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,20.0,2016-12-31,272,P1Y,Clarity AI,,E,United States
Givaudan SA,4295890924,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,84.0,2017-12-31,272,P1Y,Clarity AI,,E,Switzerland
Bank of America Corp,8589934339,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,19.0,2021-12-31,272,P1Y,Clarity AI,2021-12-31 00:00:00,E,United States
Givaudan SA,4295890924,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,76.66,2019-12-31,272,P1Y,Clarity AI,,E,Switzerland
Anglo American Platinum Ltd,4298016482,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,937000.0,2017-12-31,272,P1Y,Clarity AI,2017-12-31 00:00:00,E,South Africa
Anglo American Platinum Ltd,4298016482,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1395000.0,2016-12-31,272,P1Y,Clarity AI,,E,South Africa
Givaudan SA,4295890924,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,67.25,2020-12-31,272,P1Y,Clarity AI,,E,Switzerland
BHP Group Ltd,4295856983,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,81500.0,2019-12-31,271,P1Y,Clarity AI,,E,Australia
PTT PCL,4295893306,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,888.47,2019-12-31,271,P1Y,Clarity AI,,E,Thailand
Recordati Industria Chimica e Farmaceutica SpA,4295875399,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,13.802,2019-12-31,271,P1Y,Clarity AI,,E,Italy
Ecolab Inc,4295903916,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,602.7,2021-12-31,271,P1Y,Clarity AI,2021-12-31 00:00:00,E,United States
BHP Group Ltd,4295856983,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,79706.0,2021-12-31,271,P1Y,Clarity AI,2021-12-31 00:00:00,E,Australia
Recordati Industria Chimica e Farmaceutica SpA,4295875399,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,11.389,2018-12-31,271,P1Y,Clarity AI,,E,Italy
